DATE_TIME,TC,TEMPERATURE,HUMIDITY,LUMINANCE,DC_POWER,AC_POWER,DC_TEMP,AC_TEMP,LUMINANCE_UNCORR
2022-04-30 00:00:00,12.6,12.8,41.9,0.0,0,0,0,0,0.0
2022-04-30 00:02:00,12.7,12.8,41.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:04:00,12.7,12.8,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:06:00,12.8,12.8,42.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:08:00,12.8,12.8,42.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:10:00,12.8,12.8,42.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:12:00,12.7,12.8,42.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:14:00,12.5,12.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:16:00,12.6,12.8,42.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:18:00,12.6,12.7,42.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:20:00,12.6,12.7,42.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:22:00,12.6,12.7,42.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:24:00,12.7,12.7,42.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:26:00,12.8,12.7,42.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:28:00,12.8,12.7,42.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:30:00,12.9,12.8,42.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:32:00,12.9,12.8,42.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:34:00,12.8,12.7,42.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:36:00,12.7,12.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:38:00,12.6,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:40:00,12.6,12.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:42:00,12.6,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:44:00,12.6,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:46:00,12.4,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:48:00,12.4,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:50:00,12.4,12.7,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:52:00,12.4,12.7,43.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:54:00,12.4,12.7,43.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:56:00,12.6,12.9,42.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 00:58:00,12.5,12.8,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:00:00,12.5,12.8,43.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:02:00,12.5,12.8,43.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:04:00,12.5,12.8,43.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:06:00,12.5,12.7,43.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:08:00,12.4,12.7,43.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:10:00,12.7,12.9,43.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:12:00,12.6,12.8,43.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:14:00,12.6,12.8,43.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:16:00,12.7,12.8,43.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:18:00,12.9,12.9,43.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:20:00,12.8,12.9,43.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:22:00,12.8,12.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:24:00,12.8,12.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:26:00,12.9,12.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:28:00,12.6,12.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:30:00,12.6,12.9,43.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:32:00,12.6,12.9,43.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:34:00,12.6,12.9,43.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:36:00,12.5,12.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:38:00,12.6,12.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:40:00,12.5,12.9,43.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:42:00,12.5,12.9,43.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:44:00,12.5,12.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:46:00,12.5,12.9,43.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:48:00,12.5,12.9,43.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:50:00,12.5,12.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:52:00,12.4,12.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:54:00,12.3,12.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:56:00,12.3,12.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 01:58:00,12.4,12.8,44.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:00:00,12.5,12.8,44.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:02:00,12.5,12.9,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:04:00,12.5,12.9,44.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:06:00,12.3,12.8,44.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:08:00,12.4,12.8,44.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:10:00,12.6,12.9,44.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:12:00,12.5,12.8,44.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:14:00,12.6,12.9,44.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:16:00,12.5,12.8,44.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:18:00,12.5,12.8,44.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:20:00,12.5,12.9,44.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:22:00,12.5,12.9,44.8,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:24:00,12.4,12.8,44.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:26:00,12.5,12.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:28:00,12.6,12.9,45.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:30:00,12.7,12.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:32:00,12.6,12.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:34:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 02:36:00,12.7,12.8,45.0,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 02:38:00,12.6,12.9,45.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:40:00,12.7,12.9,45.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:42:00,12.7,12.8,45.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:44:00,12.7,12.9,45.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:46:00,12.6,12.9,45.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:48:00,12.6,13.0,44.9,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 02:50:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 02:52:00,12.6,13.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:54:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 02:56:00,12.4,12.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 02:58:00,12.3,12.9,45.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:00:00,12.3,12.8,45.1,0.0,0,0,0,0,0.0
2022-04-30 03:02:00,0,0,0,0,0,0,0,0,0
2022-04-30 03:04:00,12.4,13.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:06:00,12.4,12.9,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:08:00,12.4,12.9,45.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:10:00,12.4,12.9,45.2,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:12:00,12.3,12.8,45.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:14:00,12.4,12.8,45.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:16:00,12.4,12.8,45.4,0.0,0,0,0,0,0.0
2022-04-30 03:18:00,12.5,12.8,45.4,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:20:00,12.5,12.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:22:00,12.4,12.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:24:00,12.4,12.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:26:00,12.4,12.8,45.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:28:00,12.2,12.7,45.6,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:30:00,12.2,12.7,45.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:32:00,12.1,12.7,45.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30 03:34:00,12.2,12.7,45.7,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 03:36:00,12.1,12.6,45.7,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 03:38:00,12.0,12.6,45.7,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 03:40:00,12.0,12.6,45.8,1.0,0.0,0.0,0.0,0.0,1.0
2022-04-30 03:42:00,11.9,12.6,45.8,2.0,0.0,0.0,0.0,0.0,2.0
2022-04-30 03:44:00,11.8,12.5,45.8,2.0,0.0,0.0,0.0,0.0,2.0
2022-04-30 03:46:00,11.9,12.6,45.7,3.0,0.0,0.0,0.0,0.0,3.0
2022-04-30 03:48:00,11.7,12.5,45.9,4.0,0.0,0.0,0.0,0.0,4.0
2022-04-30 03:50:00,11.7,12.4,46.0,7.0,0.0,0.0,0.0,0.0,7.0
2022-04-30 03:52:00,11.6,12.4,46.0,10.0,0.0,0.0,0.0,0.0,10.0
2022-04-30 03:54:00,11.6,12.4,46.1,14.0,0.0,0.0,0.0,0.0,14.0
2022-04-30 03:56:00,11.5,12.3,46.2,20.0,0.0,0.0,0.0,0.0,20.0
2022-04-30 03:58:00,11.5,12.3,46.2,29.0,0.0,0.0,0.0,0.0,29.0
2022-04-30 04:00:00,11.4,12.2,46.3,42.0,0.0,0.0,0.0,0.0,42.0
2022-04-30 04:02:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 04:04:00,11.6,12.2,46.3,80.0,0.0,0.0,0.0,0.0,80.0
2022-04-30 04:06:00,11.6,12.1,46.5,102.0,0.0,0.0,0.0,0.0,102.0
2022-04-30 04:08:00,11.6,12.1,46.6,123.0,0.0,0.0,0.0,0.0,123.0
2022-04-30 04:10:00,11.6,12.1,46.6,142.0,0.0,0.0,0.0,0.0,142.0
2022-04-30 04:12:00,11.6,12.1,46.7,170.0,0.0,0.0,0.0,0.0,170.0
2022-04-30 04:14:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 04:16:00,11.5,12.1,46.7,281.0,0.0,0.0,0.0,0.0,281.0
2022-04-30 04:18:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 04:20:00,11.6,12.1,46.7,431.0,0.0,0.0,0.0,0.0,431.0
2022-04-30 04:22:00,11.5,12.1,46.8,515.0,0.0,0.0,14.0,15.0,515.0
2022-04-30 04:24:00,0,0,0,0,0.0,0.0,0.0,0.0,0
2022-04-30 04:26:00,11.5,12.1,46.8,701.0,0.0,0.0,16.0,17.0,701.0
2022-04-30 04:28:00,11.4,12.0,46.8,817.0,0.0,0.0,16.0,18.0,817.0
2022-04-30 04:30:00,11.4,12.0,46.9,949.0,0.0,0.0,16.0,18.0,949.0
2022-04-30 04:32:00,11.3,11.9,46.9,1078.0,0.0,0.0,16.0,18.0,1078.0
2022-04-30 04:34:00,11.4,11.9,47.0,1190.0,0.0,0.0,16.0,18.0,1190.0
2022-04-30 04:36:00,11.4,11.8,47.1,1316.0,0,0,0,0,1316.0
2022-04-30 04:38:00,11.3,11.8,47.2,1434.0,0.0,0.0,17.0,19.0,1434.0
2022-04-30 04:40:00,11.3,11.8,47.2,1547.0,0.0,0.0,17.0,19.0,1547.0
2022-04-30 04:42:00,11.3,11.8,47.3,1680.0,0.0,0.0,17.0,19.0,1680.0
2022-04-30 04:44:00,11.2,11.8,47.3,1835.0,0.0,0.0,17.0,19.0,1835.0
2022-04-30 04:46:00,11.3,11.8,47.4,1991.0,0.0,0.0,17.0,19.0,1991.0
2022-04-30 04:48:00,11.2,11.7,47.5,2167.0,0.0,0.0,17.0,19.0,2167.0
2022-04-30 04:50:00,11.5,11.8,47.4,2383.0,0.0,0.0,17.0,19.0,2383.0
2022-04-30 04:52:00,11.5,11.8,47.5,2642.0,0.0,0.0,17.0,19.0,2642.0
2022-04-30 04:54:00,11.6,11.9,47.4,2967.0,0.0,0.0,17.0,19.0,2967.0
2022-04-30 04:56:00,11.6,11.9,47.5,3493.0,0.0,0.01,17.0,19.0,3493.0
2022-04-30 04:58:00,11.7,11.9,47.5,4105.0,0.0,0.0,17.0,19.0,4105.0
2022-04-30 05:00:00,11.9,12.0,47.4,4783.0,0.0,0.0,17.0,19.0,4783.0
2022-04-30 05:02:00,12.0,12.1,47.6,5408.0,0.011,0.0,17.0,19.0,5408.0
2022-04-30 05:04:00,12.2,12.2,47.5,6152.0,0.016,0.07,17.0,19.0,6152.0
2022-04-30 05:06:00,12.3,12.4,47.6,6813.0,0.072,0.12,17.0,19.0,6813.0
2022-04-30 05:08:00,12.5,12.5,47.4,7398.0,0.106,0.13,17.0,20.0,7398.0
2022-04-30 05:10:00,12.7,12.6,47.2,8217.0,0.092,0.15,17.0,20.0,8217.0
2022-04-30 05:12:00,12.9,12.8,47.2,8980.0,0.101,0.16,17.0,20.0,8980.0
2022-04-30 05:14:00,13.2,13.0,47.0,8952.0,0.15,0.18,18.0,20.0,8952.0
2022-04-30 05:16:00,13.5,13.2,46.9,8793.0,0.15,0.18,18.0,21.0,8793.0
2022-04-30 05:18:00,13.8,13.4,46.5,8930.0,0.168,0.19,18.0,21.0,8930.0
2022-04-30 05:20:00,13.9,13.6,46.4,9135.0,0.16,0.18,18.0,21.0,9135.0
2022-04-30 05:22:00,14.0,13.7,46.3,9433.0,0.168,0.21,18.0,21.0,9433.0
2022-04-30 05:24:00,13.9,13.8,46.5,9531.0,0.17,0.19,18.0,21.0,9531.0
2022-04-30 05:26:00,14.1,13.9,46.5,9447.0,0.175,0.21,18.0,21.0,9447.0
2022-04-30 05:28:00,14.2,14.1,46.2,9271.0,0.165,0.2,19.0,22.0,9271.0
2022-04-30 05:30:00,14.4,14.3,46.1,9369.0,0.17,0.21,19.0,22.0,9369.0
2022-04-30 05:32:00,14.6,14.3,46.0,9448.0,0.178,0.21,19.0,22.0,9448.0
2022-04-30 05:34:00,14.6,14.4,45.9,9120.0,0.168,0.21,19.0,22.0,9120.0
2022-04-30 05:36:00,14.7,14.6,45.7,8702.0,0.149,0.16,19.0,22.0,8702.0
2022-04-30 05:38:00,14.8,14.6,45.7,8767.0,0.141,0.16,19.0,22.0,8767.0
2022-04-30 05:40:00,14.7,14.7,45.6,9479.0,0.134,0.18,19.0,23.0,9479.0
2022-04-30 05:42:00,15.0,14.7,47.0,460.0,0.144,0.18,19.0,23.0,460.0
2022-04-30 05:44:00,15.2,14.7,58.9,402.0,0.15,0.21,20.0,23.0,402.0
2022-04-30 05:46:00,15.6,15.2,60.9,529.0,0.176,0.21,20.0,23.0,529.0
2022-04-30 05:48:00,15.9,15.5,61.1,534.0,0.18,0.21,20.0,23.0,534.0
2022-04-30 05:50:00,16.4,15.8,59.5,488.0,0.18,0.22,20.0,23.0,488.0
2022-04-30 05:52:00,16.7,15.8,57.2,492.0,0.199,0.22,20.0,23.0,492.0
2022-04-30 05:54:00,16.8,15.9,55.6,488.0,0.222,0.26,20.0,23.0,488.0
2022-04-30 05:56:00,16.0,16.1,54.6,10013.0,0.227,0.25,20.0,23.0,10013.0
2022-04-30 05:58:00,0,0,0,0,0,0,0,0,0
2022-04-30 06:00:00,15.9,16.3,52.4,9296.0,0.224,0.26,21.0,24.0,9296.0
2022-04-30 06:02:00,16.1,16.3,51.7,8807.0,0.221,0.23,21.0,24.0,8807.0
2022-04-30 06:04:00,16.2,16.3,51.1,8874.0,0.216,0.22,21.0,24.0,8874.0
2022-04-30 06:06:00,16.1,16.4,50.6,8404.0,0.185,0.23,21.0,24.0,8404.0
2022-04-30 06:08:00,16.2,16.4,50.1,8982.0,0.19,0.23,21.0,24.0,8982.0
2022-04-30 06:10:00,16.2,16.4,49.9,9442.0,0.205,0.25,21.0,24.0,9442.0
2022-04-30 06:12:00,16.4,16.5,49.6,11522.0,0.262,0.3,21.0,24.0,11522.0
2022-04-30 06:14:00,16.7,16.6,49.3,13812.0,0.23,0.33,21.0,24.0,13812.0
2022-04-30 06:16:00,16.9,16.7,49.0,13792.0,0.352,0.38,21.0,25.0,13792.0
2022-04-30 06:18:00,17.2,16.9,48.6,13811.0,0.353,0.4,21.0,25.0,13811.0
2022-04-30 06:20:00,17.3,17.0,48.2,14865.0,0.393,0.41,21.0,25.0,14865.0
2022-04-30 06:22:00,17.4,17.2,48.0,14328.0,0.363,0.39,22.0,25.0,14328.0
2022-04-30 06:24:00,17.3,17.3,47.7,13904.0,0.362,0.39,22.0,25.0,13904.0
2022-04-30 06:26:00,17.4,17.4,47.4,15312.0,0.367,0.4,22.0,25.0,15312.0
2022-04-30 06:28:00,17.5,17.6,47.1,16390.0,0.404,0.41,22.0,25.0,16390.0
2022-04-30 06:30:00,17.7,17.8,46.8,16927.0,0.383,0.42,22.0,25.0,16927.0
2022-04-30 06:32:00,17.9,17.9,46.6,17021.0,0.386,0.42,22.0,25.0,17021.0
2022-04-30 06:34:00,17.9,18.1,46.3,16461.0,0.385,0.4,22.0,25.0,16461.0
2022-04-30 06:36:00,17.7,18.3,46.0,15678.0,0.344,0.38,22.0,25.0,15678.0
2022-04-30 06:38:00,17.7,18.3,45.8,15660.0,0.343,0.37,22.0,26.0,15660.0
2022-04-30 06:40:00,17.9,18.5,45.5,16355.0,0.346,0.39,23.0,26.0,16355.0
2022-04-30 06:42:00,18.0,18.6,45.3,16649.0,0.376,0.39,23.0,26.0,16649.0
2022-04-30 06:44:00,18.2,18.7,45.1,16996.0,0.363,0.39,23.0,26.0,16996.0
2022-04-30 06:46:00,18.3,18.8,44.9,17086.0,0.383,0.41,23.0,26.0,17086.0
2022-04-30 06:48:00,18.2,18.9,44.7,17741.0,0.384,0.42,23.0,26.0,17741.0
2022-04-30 06:50:00,18.4,19.1,44.5,19274.0,0.397,0.45,23.0,26.0,19274.0
2022-04-30 06:52:00,18.7,19.2,44.3,20220.0,0.405,0.46,23.0,26.0,20220.0
2022-04-30 06:54:00,18.9,19.4,44.0,20247.0,0.411,0.46,23.0,26.0,20247.0
2022-04-30 06:56:00,18.9,19.5,43.8,19432.0,0.413,0.45,23.0,26.0,19432.0
2022-04-30 06:58:00,18.8,19.6,43.6,18256.0,0.414,0.44,23.0,26.0,18256.0
2022-04-30 07:00:00,18.9,19.7,43.4,20062.0,0.42,0.45,23.0,26.0,20062.0
2022-04-30 07:02:00,19.2,19.9,43.2,21948.0,0.425,0.48,23.0,26.0,21948.0
2022-04-30 07:04:00,19.3,20.0,42.9,22970.0,0.483,0.5,23.0,26.0,22970.0
2022-04-30 07:06:00,19.6,20.2,42.7,21894.0,0.471,0.49,23.0,27.0,21894.0
2022-04-30 07:08:00,19.4,20.3,42.5,19791.0,0.451,0.45,24.0,27.0,19791.0
2022-04-30 07:10:00,19.3,20.4,42.3,17875.0,0.395,0.42,24.0,27.0,17875.0
2022-04-30 07:12:00,19.3,20.4,42.2,17216.0,0.414,0.4,24.0,27.0,17216.0
2022-04-30 07:14:00,19.0,20.4,42.1,16230.0,0.359,0.4,24.0,27.0,16230.0
2022-04-30 07:16:00,18.9,20.4,42.0,16881.0,0.366,0.4,24.0,27.0,16881.0
2022-04-30 07:18:00,19.0,20.6,41.8,18373.0,0.394,0.42,24.0,27.0,18373.0
2022-04-30 07:20:00,19.0,20.6,41.6,18838.0,0.384,0.41,24.0,27.0,18838.0
2022-04-30 07:22:00,19.2,20.7,41.5,18177.0,0.378,0.41,24.0,27.0,18177.0
2022-04-30 07:24:00,19.3,20.7,41.4,16957.0,0.384,0.4,24.0,27.0,16957.0
2022-04-30 07:26:00,19.2,20.7,41.3,16588.0,0.356,0.39,24.0,27.0,16588.0
2022-04-30 07:28:00,19.2,20.8,41.2,16256.0,0.357,0.37,24.0,27.0,16256.0
2022-04-30 07:30:00,19.2,20.8,41.1,16858.0,0.373,0.4,24.0,27.0,16858.0
2022-04-30 07:32:00,19.3,20.8,41.0,17142.0,0.413,0.41,24.0,27.0,17142.0
2022-04-30 07:34:00,19.5,20.9,40.9,17975.0,0.375,0.43,24.0,27.0,17975.0
2022-04-30 07:36:00,19.6,21.0,40.8,18535.0,0.421,0.43,24.0,27.0,18535.0
2022-04-30 07:38:00,19.7,21.1,40.7,18407.0,0.409,0.44,24.0,27.0,18407.0
2022-04-30 07:40:00,19.5,21.1,40.5,17508.0,0.425,0.44,24.0,27.0,17508.0
2022-04-30 07:42:00,19.3,21.1,40.5,15462.0,0.417,0.44,24.0,27.0,15462.0
2022-04-30 07:44:00,19.3,21.1,40.5,13719.0,0.416,0.43,24.0,27.0,13719.0
2022-04-30 07:46:00,19.4,21.2,40.4,15011.0,0.429,0.45,24.0,27.0,15011.0
2022-04-30 07:48:00,19.5,21.2,40.3,18757.0,0.478,0.5,25.0,27.0,18757.0
2022-04-30 07:50:00,19.7,21.3,40.2,23079.0,0.472,0.55,25.0,27.0,23079.0
2022-04-30 07:52:00,19.9,21.5,40.0,25170.0,0.499,0.6,25.0,28.0,25170.0
2022-04-30 07:54:00,20.1,21.7,39.7,27334.0,0.625,0.63,25.0,28.0,27334.0
2022-04-30 07:56:00,20.3,21.9,39.5,28229.0,0.659,0.66,25.0,28.0,28229.0
2022-04-30 07:58:00,20.4,22.1,39.2,30035.0,0.665,0.69,25.0,28.0,30035.0
2022-04-30 08:00:00,20.6,22.3,39.0,27765.0,0.669,0.64,25.0,28.0,27765.0
2022-04-30 08:02:00,20.5,22.4,38.8,26756.0,0.648,0.61,25.0,28.0,26756.0
2022-04-30 08:04:00,20.6,22.5,38.6,25528.0,0.603,0.6,25.0,28.0,25528.0
2022-04-30 08:06:00,20.6,22.6,38.5,25813.0,0.575,0.61,25.0,28.0,25813.0
2022-04-30 08:08:00,20.7,22.7,38.2,26807.0,0.596,0.63,25.0,28.0,26807.0
2022-04-30 08:10:00,20.8,22.8,38.1,30128.0,0.678,0.68,25.0,28.0,30128.0
2022-04-30 08:12:00,21.0,22.9,37.9,40744.0,0.655,0.86,25.0,28.0,40744.0
2022-04-30 08:14:00,22.6,23.2,37.8,11279.0,0.78,1.7,25.0,28.0,11279.0
2022-04-30 08:16:00,25.8,24.0,37.4,21845.0,2.234,2.15,25.0,28.0,21845.0
2022-04-30 08:18:00,27.2,25.2,36.5,48474.0,1.454,1.51,26.0,29.0,48474.0
2022-04-30 08:20:00,27.0,26.1,35.6,21845.0,1.729,2.4,26.0,29.0,21845.0
2022-04-30 08:22:00,28.0,27.1,34.7,21845.0,1.755,1.95,26.0,29.0,21845.0
2022-04-30 08:24:00,27.4,28.0,34.0,21845.0,2.375,2.3,26.0,29.0,21845.0
2022-04-30 08:26:00,29.3,29.2,32.9,21845.0,1.95,1.88,26.0,30.0,21845.0
2022-04-30 08:28:00,30.1,30.3,31.4,21845.0,2.189,2.11,27.0,30.0,21845.0
2022-04-30 08:30:00,29.7,31.1,30.5,13448.0,2.022,1.44,27.0,30.0,13448.0
2022-04-30 08:32:00,28.2,31.5,30.2,21845.0,1.925,2.11,27.0,31.0,21845.0
2022-04-30 08:34:00,25.6,31.8,29.2,61585.0,1.488,1.45,27.0,31.0,61585.0
2022-04-30 08:36:00,24.3,31.6,28.3,59554.0,1.738,1.35,28.0,31.0,59554.0
2022-04-30 08:38:00,25.7,31.8,28.2,76804.0,1.799,1.57,28.0,31.0,11269.0
2022-04-30 08:40:00,0,0,0,0,1.6,1.35,28.0,31.0,0
2022-04-30 08:42:00,27.7,32.2,28.1,74839.0,1.537,1.53,28.0,31.0,9304.0
2022-04-30 08:44:00,0,0,0,0,1.368,1.36,28.0,31.0,0
2022-04-30 08:46:00,28.8,33.0,27.8,64295.0,1.679,1.81,28.0,32.0,64295.0
2022-04-30 08:48:00,27.6,33.5,27.2,57454.0,1.446,1.29,28.0,32.0,57454.0
2022-04-30 08:50:00,27.0,33.5,27.1,53055.0,1.24,1.22,29.0,32.0,53055.0
2022-04-30 08:52:00,0,0,0,0,1.05,1.03,29.0,32.0,0
2022-04-30 08:54:00,24.3,33.0,26.5,46471.0,1.221,1.04,29.0,32.0,46471.0
2022-04-30 08:56:00,24.7,32.6,26.6,48070.0,1.074,1.09,29.0,32.0,48070.0
2022-04-30 08:58:00,0,0,0,0,1.078,1.08,29.0,32.0,0
2022-04-30 09:00:00,25.5,32.2,26.9,49964.0,1.107,1.1,29.0,32.0,49964.0
2022-04-30 09:02:00,25.9,32.0,26.9,50121.0,1.097,1.08,29.0,32.0,50121.0
2022-04-30 09:04:00,26.1,31.9,26.8,52567.0,1.991,1.99,29.0,32.0,52567.0
2022-04-30 09:06:00,26.5,32.0,26.6,47380.0,1.039,1.03,29.0,32.0,47380.0
2022-04-30 09:08:00,24.8,31.9,26.6,44133.0,1.026,1.03,29.0,32.0,44133.0
2022-04-30 09:10:00,25.4,31.8,26.5,51695.0,1.062,1.19,29.0,32.0,51695.0
2022-04-30 09:12:00,26.0,31.8,26.7,67374.0,1.368,1.36,29.0,32.0,1839.0
2022-04-30 09:14:00,27.1,32.1,26.7,67165.0,1.218,1.36,29.0,32.0,1630.0
2022-04-30 09:16:00,26.7,32.4,26.4,62480.0,1.446,1.17,29.0,32.0,62480.0
2022-04-30 09:18:00,25.7,32.6,25.8,53025.0,1.212,1.09,29.0,32.0,53025.0
2022-04-30 09:20:00,25.0,32.6,25.6,51502.0,1.066,1.07,29.0,32.0,51502.0
2022-04-30 09:22:00,25.3,32.4,25.8,47699.0,1.132,1.04,29.0,32.0,47699.0
